time;BE;DE;DK;FI;FR;GB;IE;NL;NO;SE
19.09.2015 00:00;0.078763;0.029357;0.234519;0.420991;0.250345;0.193895;0;0.013499;0.503134;0.587256
19.09.2015 01:00;0.123554;0.035236;0.227345;0.403875;0.2131;0.193535;0;0.038587;0.485234;0.581157
19.09.2015 02:00;0.171485;0.042327;0.224631;0.472074;0.162334;0.190701;0;0.068709;0.46733;0.546913
19.09.2015 03:00;0.211702;0.047482;0.219338;0.524257;0.123341;0.192189;0;0.095441;0.422861;0.502806
19.09.2015 04:00;0.239844;0.052781;0.212759;0.53752;0.109896;0.196852;0;0.121492;0.383675;0.462025
19.09.2015 05:00;0.259496;0.05888;0.208544;0.54377;0.114545;0.197457;0;0.151777;0.372296;0.433519
19.09.2015 06:00;0.267579;0.065035;0.192964;0.529223;0.136804;0.18833;0;0.176598;0.372296;0.382561
19.09.2015 07:00;0.264653;0.074333;0.185457;0.613015;0.088901;0.166902;0;0.182954;0.399504;0.365021
19.09.2015 08:00;0.251575;0.08674;0.191291;0.659026;0.093042;0.151112;0;0.19402;0.46733;0.358886
19.09.2015 09:00;0.224965;0.095582;0.19266;0.702608;0.057143;0.128833;0;0.18844;0.522472;0.345517
19.09.2015 10:00;0.195842;0.103344;0.193782;0.753116;0.031524;0.106684;3.00E-06;0.171607;0.569438;0.322622
19.09.2015 11:00;0.178456;0.110651;0.198792;0.78971;0.017109;0.091898;0.000317;0.171074;0.599404;0.30546
19.09.2015 12:00;0.168139;0.112316;0.198238;0.798957;0.014282;0.084794;0.002329;0.168226;0.620265;0.29886
19.09.2015 13:00;0.157359;0.105805;0.196583;0.777794;0.021193;0.080804;0.006248;0.152213;0.644583;0.289405
19.09.2015 14:00;0.142079;0.110953;0.203132;0.747122;0.034007;0.075247;0.012113;0.130707;0.675651;0.274956
19.09.2015 15:00;0.124174;0.125754;0.227008;0.723339;0.042937;0.065586;0.017252;0.130987;0.703789;0.271492
19.09.2015 16:00;0.113835;0.144135;0.268556;0.689635;0.047285;0.052909;0.020765;0.136773;0.700214;0.285705
19.09.2015 17:00;0.105316;0.173539;0.306873;0.612474;0.06557;0.043205;0.03198;0.14129;0.702601;0.333595
19.09.2015 18:00;0.095031;0.211794;0.345859;0.557448;0.09027;0.036432;0.048636;0.142587;0.710855;0.366528
19.09.2015 19:00;0.082136;0.235737;0.396408;0.525049;0.112984;0.033458;0.060745;0.144261;0.689316;0.413588
19.09.2015 20:00;0.063736;0.247982;0.448015;0.518863;0.128295;0.035393;0.067611;0.138797;0.649874;0.447245
19.09.2015 21:00;0.043903;0.257917;0.47333;0.473095;0.149256;0.045199;0.080276;0.129122;0.599404;0.454983
19.09.2015 22:00;0.028241;0.274397;0.48432;0.440229;0.17907;0.064812;0.096142;0.116606;0.556364;0.461485
19.09.2015 23:00;0.017292;0.29322;0.494053;0.434592;0.202111;0.084932;0.09992;0.10273;0.531364;0.46057
20.09.2015 00:00;0.011163;0.320134;0.497482;0.410394;0.215336;0.098809;0.088775;0.091299;0.498662;0.469885
20.09.2015 01:00;0.009122;0.355465;0.504981;0.388407;0.211987;0.111774;0.081667;0.091938;0.465839;0.462397
20.09.2015 02:00;0.012352;0.398688;0.496856;0.359646;0.192497;0.122789;0.093905;0.10477;0.443536;0.480579
20.09.2015 03:00;0.017712;0.426807;0.486306;0.333754;0.160427;0.123891;0.093905;0.122097;0.418456;0.497859
20.09.2015 04:00;0.02575;0.423264;0.483033;0.313565;0.125804;0.123772;0.096892;0.140095;0.379394;0.472
20.09.2015 05:00;0.039896;0.398496;0.480473;0.250835;0.099452;0.129393;0.123837;0.161638;0.334863;0.469131
20.09.2015 06:00;0.058394;0.349002;0.471336;0.200052;0.08028;0.135077;0.159731;0.183869;0.287841;0.420029
20.09.2015 07:00;0.07949;0.290457;0.450065;0.200537;0.03658;0.131113;0.186231;0.203124;0.234507;0.394368
20.09.2015 08:00;0.096378;0.236171;0.421955;0.203614;0.013487;0.131993;0.211144;0.237602;0.197453;0.366957
20.09.2015 09:00;0.110882;0.198709;0.383644;0.222089;0.012718;0.149759;0.287696;0.280948;0.18084;0.334306
20.09.2015 10:00;0.126754;0.177017;0.35974;0.235708;0.017407;0.167066;0.342406;0.303497;0.176127;0.331133
20.09.2015 11:00;0.140638;0.166581;0.35388;0.235899;0.018011;0.176701;0.38602;0.310892;0.177064;0.378716
20.09.2015 12:00;0.145073;0.160293;0.353783;0.212297;0.014825;0.182175;0.426816;0.296352;0.189521;0.413496
20.09.2015 13:00;0.137096;0.159247;0.347566;0.175555;0.011252;0.190319;0.448005;0.263131;0.204559;0.438842
20.09.2015 14:00;0.124922;0.158006;0.328073;0.127512;0.00902;0.20032;0.475476;0.225151;0.211818;0.457691
20.09.2015 15:00;0.114757;0.149005;0.299966;0.101762;0.008603;0.21153;0.464238;0.178039;0.209728;0.451068
20.09.2015 16:00;0.104315;0.134177;0.257735;0.118444;0.010329;0.219727;0.43678;0.119493;0.198458;0.37306
20.09.2015 17:00;0.105303;0.121698;0.234079;0.152677;0.028747;0.239699;0.435533;0.080753;0.194454;0.358871
20.09.2015 18:00;0.126222;0.107463;0.218783;0.168546;0.061005;0.274616;0.459242;0.057866;0.178946;0.357674
20.09.2015 19:00;0.161298;0.09609;0.210788;0.178094;0.073964;0.307029;0.444262;0.049713;0.151981;0.352923
20.09.2015 20:00;0.193164;0.087903;0.206602;0.182023;0.063267;0.329737;0.430551;0.057317;0.124608;0.352262
20.09.2015 21:00;0.224452;0.078404;0.202614;0.176741;0.044363;0.337723;0.444262;0.080119;0.110007;0.356906
20.09.2015 22:00;0.241448;0.069508;0.201337;0.167383;0.023932;0.336507;0.454247;0.116656;0.101737;0.357653
20.09.2015 23:00;0.242648;0.06521;0.200195;0.169496;0.007218;0.33316;0.449253;0.164448;0.091884;0.358938
21.09.2015 00:00;0.235627;0.064363;0.199668;0.178392;0.000752;0.323443;0.414392;0.216766;0.081967;0.372724
21.09.2015 01:00;0.231059;0.064447;0.192659;0.187324;2.70E-05;0.32459;0.365276;0.268785;0.069257;0.397709
21.09.2015 02:00;0.233678;0.065311;0.178364;0.179348;3.60E-05;0.326955;0.267535;0.311664;0.053975;0.426927
21.09.2015 03:00;0.218215;0.06619;0.155695;0.164484;0.003115;0.328808;0.178503;0.308847;0.034979;0.43976
21.09.2015 04:00;0.210191;0.067801;0.132866;0.149143;0.018011;0.330791;0.164349;0.290704;0.015439;0.442925
21.09.2015 05:00;0.227571;0.069222;0.115392;0.099987;0.040152;0.341655;0.210125;0.290513;0.001615;0.426883
21.09.2015 06:00;0.256608;0.070201;0.095856;0.066752;0.071513;0.343092;0.284304;0.284882;1.00E-06;0.36653
21.09.2015 07:00;0.278356;0.07104;0.076593;0.049968;0.072733;0.29903;0.233993;0.276885;1.20E-05;0.293702
21.09.2015 08:00;0.311396;0.080484;0.0668;0.032915;0.113763;0.291641;0.181387;0.302376;0.006707;0.197636
21.09.2015 09:00;0.345676;0.096428;0.062841;0.021837;0.198877;0.330264;0.153352;0.33768;0.024209;0.1271
21.09.2015 10:00;0.395449;0.112895;0.060063;0.017118;0.266332;0.388036;0.125504;0.362256;0.038446;0.100385
21.09.2015 11:00;0.444629;0.130147;0.063099;0.0174;0.323808;0.434691;0.107661;0.391638;0.051496;0.090255
21.09.2015 12:00;0.50227;0.155554;0.074309;0.028583;0.408471;0.446646;0.106094;0.423344;0.061156;0.084642
21.09.2015 13:00;0.521762;0.175854;0.086816;0.044354;0.503343;0.440743;0.115638;0.451287;0.072057;0.078019
21.09.2015 14:00;0.540079;0.180374;0.097171;0.064573;0.563504;0.434343;0.133111;0.447718;0.087471;0.08089
21.09.2015 15:00;0.529897;0.188038;0.103138;0.120475;0.589907;0.418093;0.124669;0.434671;0.11213;0.089468
21.09.2015 16:00;0.504243;0.217609;0.116928;0.206766;0.562096;0.401838;0.107661;0.440858;0.146076;0.104228
21.09.2015 17:00;0.465641;0.265601;0.14577;0.237911;0.546524;0.383137;0.109238;0.497729;0.199467;0.137571
21.09.2015 18:00;0.436546;0.32204;0.180746;0.217061;0.598098;0.37704;0.101449;0.498983;0.268152;0.173275
21.09.2015 19:00;0.430761;0.387644;0.218519;0.181285;0.598098;0.36353;0.096892;0.492235;0.36947;0.204125
21.09.2015 20:00;0.44239;0.461441;0.256983;0.160931;0.580258;0.314373;0.108449;0.482142;0.497171;0.234149
21.09.2015 21:00;0.448945;0.510726;0.281692;0.145809;0.543676;0.286439;0.13655;0.467986;0.600811;0.258025
21.09.2015 22:00;0.408863;0.546408;0.299428;0.130608;0.496069;0.263795;0.219356;0.454631;0.64591;0.280051
21.09.2015 23:00;0.398102;0.559752;0.320118;0.127354;0.468322;0.242907;0.31528;0.446355;0.652503;0.294418
22.09.2015 00:00;0.402597;0.565428;0.343151;0.147846;0.477099;0.205337;0.38602;0.425914;0.635224;0.315559
22.09.2015 01:00;0.409272;0.550256;0.366181;0.159834;0.552206;0.182749;0.446757;0.378653;0.643254;0.33377
22.09.2015 02:00;0.351976;0.532935;0.386975;0.175582;0.666854;0.184648;0.489189;0.329247;0.644583;0.341451
22.09.2015 03:00;0.271427;0.531998;0.413862;0.20805;0.707013;0.186816;0.522635;0.314372;0.623007;0.374908
22.09.2015 04:00;0.189911;0.529891;0.41054;0.229649;0.803426;0.182336;0.534918;0.287548;0.617514;0.456049
22.09.2015 05:00;0.138077;0.499268;0.404716;0.257189;0.851086;0.180621;0.522635;0.263418;0.647234;0.544486
22.09.2015 06:00;0.103082;0.447818;0.383954;0.27748;0.855635;0.177545;0.486698;0.206393;0.628462;0.579651
22.09.2015 07:00;0.084337;0.386005;0.369535;0.40557;0.85818;0.165588;0.444262;0.145123;0.599404;0.681573
22.09.2015 08:00;0.079791;0.339245;0.372178;0.422293;0.855635;0.160697;0.415633;0.105922;0.566543;0.701374
22.09.2015 09:00;0.079194;0.288526;0.364735;0.366781;0.881533;0.172452;0.421842;0.065235;0.529884;0.730688
22.09.2015 10:00;0.076861;0.218477;0.358417;0.333039;0.898225;0.18743;0.39462;0.034607;0.465839;0.732704
22.09.2015 11:00;0.047692;0.15608;0.347849;0.286937;0.89917;0.213614;0.345991;0.016619;0.355459;0.667045
22.09.2015 12:00;0.016007;0.120225;0.345503;0.249987;0.900574;0.264621;0.314115;0.008071;0.264548;0.618799
22.09.2015 13:00;0.004588;0.093433;0.336841;0.209185;0.894371;0.315996;0.28883;0.003156;0.230078;0.583261
22.09.2015 14:00;0.00515;0.068868;0.304965;0.177939;0.880451;0.350769;0.291101;0.001522;0.22245;0.548919
22.09.2015 15:00;0.07507;0.04963;0.243486;0.157582;0.872637;0.376897;0.296804;0.009428;0.205586;0.439785
22.09.2015 16:00;0.188183;0.04054;0.192647;0.172182;0.850426;0.384251;0.282049;0.020235;0.172412;0.451458
22.09.2015 17:00;0.295263;0.046555;0.171583;0.202619;0.805919;0.396913;0.250029;0.039392;0.138691;0.562529
22.09.2015 18:00;0.364467;0.054553;0.155446;0.252954;0.724718;0.44223;0.227681;0.068574;0.11213;0.649545
22.09.2015 19:00;0.409114;0.053503;0.138754;0.308172;0.666854;0.473982;0.210125;0.100302;0.095108;0.696183
22.09.2015 20:00;0.426984;0.048239;0.124689;0.359432;0.630081;0.47501;0.180424;0.123668;0.091246;0.723782
22.09.2015 21:00;0.423285;0.040841;0.117125;0.402882;0.603516;0.467359;0.177546;0.139723;0.103091;0.721079
22.09.2015 22:00;0.408344;0.030649;0.113885;0.435815;0.578872;0.473854;0.175637;0.150904;0.123099;0.725432
22.09.2015 23:00;0.410671;0.020705;0.109449;0.45405;0.556453;0.481142;0.143531;0.158181;0.147748;0.656447
23.09.2015 00:00;0.41795;0.015788;0.109164;0.523939;0.540822;0.478624;0.108449;0.157899;0.170572;0.537915
23.09.2015 01:00;0.465441;0.013877;0.110865;0.523154;0.509149;0.48293;0.072822;0.151909;0.185631;0.407392
23.09.2015 02:00;0.559437;0.01236;0.11289;0.476151;0.461002;0.487383;0.052523;0.145404;0.176127;0.302077
23.09.2015 03:00;0.64056;0.011395;0.111903;0.494108;0.386831;0.45307;0.050838;0.140428;0.144415;0.276958
23.09.2015 04:00;0.681659;0.011924;0.108663;0.496727;0.313005;0.430187;0.078211;0.151248;0.147748;0.298621
23.09.2015 05:00;0.684479;0.012125;0.105676;0.443088;0.253991;0.402548;0.134826;0.188664;0.185631;0.323851
23.09.2015 06:00;0.653311;0.012221;0.093553;0.404885;0.188308;0.37274;0.215236;0.222835;0.224614;0.296445
23.09.2015 07:00;0.558913;0.009214;0.068889;0.448855;0.106101;0.359176;0.307154;0.191022;0.230078;0.335734
23.09.2015 08:00;0.492484;0.004645;0.052627;0.479113;0.101642;0.375195;0.336455;0.13134;0.231181;0.254292
23.09.2015 09:00;0.478925;0.002315;0.036036;0.512932;0.073964;0.388838;0.345991;0.112151;0.259787;0.225195
23.09.2015 10:00;0.439253;0.000971;0.030839;0.55289;0.061005;0.390402;0.359221;0.123186;0.325445;0.17292
23.09.2015 11:00;0.384564;0.000981;0.030821;0.590137;0.056062;0.395174;0.337643;0.128111;0.414062;0.16091
23.09.2015 12:00;0.353591;0.003392;0.044296;0.620478;0.064414;0.400599;0.329353;0.136005;0.500153;0.154043
23.09.2015 13:00;0.350289;0.004637;0.060664;0.630306;0.0842;0.40362;0.334083;0.159612;0.550514;0.151157
23.09.2015 14:00;0.341735;0.004899;0.072253;0.639205;0.124159;0.400078;0.36043;0.193935;0.590925;0.132963
23.09.2015 15:00;0.318547;0.006636;0.074338;0.646364;0.158533;0.374757;0.395852;0.21259;0.59376;0.108867
23.09.2015 16:00;0.290128;0.011265;0.076611;0.645583;0.216459;0.339171;0.40696;0.197513;0.560736;0.116366
23.09.2015 17:00;0.280931;0.018152;0.086821;0.697083;0.326531;0.327961;0.388474;0.186972;0.55928;0.136494
23.09.2015 18:00;0.280619;0.024207;0.096356;0.70061;0.411371;0.328757;0.31528;0.168271;0.580947;0.113651
23.09.2015 19:00;0.308908;0.029894;0.097661;0.679748;0.386831;0.34708;0.268642;0.144713;0.603617;0.084041
23.09.2015 20:00;0.3428;0.041539;0.10006;0.625374;0.35279;0.373119;0.264221;0.141666;0.639251;0.070688
23.09.2015 21:00;0.357669;0.06645;0.121906;0.600402;0.340267;0.44043;0.273088;0.176157;0.662907;0.071385
23.09.2015 22:00;0.398216;0.105894;0.148744;0.561726;0.378242;0.507761;0.276437;0.232012;0.675651;0.090788
23.09.2015 23:00;0.432319;0.149597;0.17183;0.524433;0.463931;0.533537;0.30254;0.28845;0.666762;0.132098
24.09.2015 00:00;0.448382;0.187943;0.187945;0.466677;0.522165;0.549504;0.308311;0.332102;0.692977;0.180888
24.09.2015 01:00;0.473661;0.225115;0.199169;0.424873;0.553623;0.554266;0.359221;0.375231;0.697814;0.237475
24.09.2015 02:00;0.489322;0.267314;0.213834;0.382207;0.571912;0.572778;0.383569;0.415349;0.721239;0.266784
24.09.2015 03:00;0.478879;0.313686;0.22351;0.372923;0.557866;0.572929;0.400783;0.453746;0.734691;0.307845
24.09.2015 04:00;0.461685;0.362286;0.235955;0.371634;0.504795;0.568894;0.40696;0.501883;0.762266;0.363441
24.09.2015 05:00;0.516491;0.415452;0.268438;0.355198;0.463931;0.573525;0.390931;0.513668;0.796662;0.405908
24.09.2015 06:00;0.553882;0.478207;0.303622;0.285922;0.459538;0.580325;0.36164;0.508836;0.832986;0.403489
24.09.2015 07:00;0.591622;0.528493;0.355019;0.262977;0.3486;0.571235;0.334083;0.541112;0.867335;0.524035
24.09.2015 08:00;0.616546;0.549505;0.428558;0.314272;0.293154;0.578256;0.317613;0.618474;0.889125;0.616858
24.09.2015 09:00;0.6217;0.542429;0.485127;0.310722;0.347207;0.574227;0.375011;0.67712;0.872804;0.688587
24.09.2015 10:00;0.594062;0.547118;0.510644;0.301242;0.366868;0.551511;0.44052;0.687786;0.759199;0.725505
24.09.2015 11:00;0.516003;0.563587;0.526458;0.255934;0.373966;0.545502;0.462989;0.658237;0.639251;0.742005
24.09.2015 12:00;0.452512;0.545944;0.551138;0.209502;0.385396;0.540647;0.467985;0.593158;0.616134;0.742091
24.09.2015 13:00;0.382925;0.494388;0.542269;0.172253;0.39979;0.549113;0.450501;0.503427;0.610594;0.723193
24.09.2015 14:00;0.333618;0.430345;0.517022;0.186097;0.385396;0.554416;0.424329;0.398701;0.572325;0.684136
24.09.2015 15:00;0.304448;0.410642;0.496468;0.250035;0.359808;0.546462;0.39462;0.296723;0.510581;0.624005
24.09.2015 16:00;0.296298;0.426743;0.520575;0.299966;0.337504;0.522056;0.349586;0.241687;0.486727;0.563464
24.09.2015 17:00;0.292225;0.44185;0.58365;0.34995;0.337504;0.503355;0.30254;0.219958;0.486727;0.670824
24.09.2015 18:00;0.307317;0.433088;0.604785;0.361243;0.365453;0.501169;0.287696;0.209231;0.488219;0.749217
24.09.2015 19:00;0.327354;0.425009;0.587271;0.373083;0.340267;0.490111;0.275319;0.199472;0.500153;0.7901
24.09.2015 20:00;0.319313;0.407299;0.570408;0.362617;0.30235;0.477007;0.273088;0.206305;0.522472;0.817097
24.09.2015 21:00;0.308808;0.37266;0.515564;0.34437;0.265085;0.486438;0.2798;0.233456;0.538752;0.817448
24.09.2015 22:00;0.30436;0.347086;0.432807;0.345479;0.245524;0.493119;0.271974;0.253449;0.563643;0.774248
24.09.2015 23:00;0.289906;0.3245;0.396606;0.324422;0.253991;0.484102;0.250029;0.2608;0.582378;0.744712
25.09.2015 00:00;0.267286;0.314282;0.386604;0.282241;0.260125;0.460276;0.223505;0.250847;0.582378;0.717796
25.09.2015 01:00;0.217439;0.310728;0.369421;0.239752;0.251557;0.430501;0.204053;0.227266;0.623007;0.629412
25.09.2015 02:00;0.176068;0.307315;0.35514;0.235822;0.224408;0.404293;0.188182;0.203305;0.713185;0.593919
25.09.2015 03:00;0.146101;0.294933;0.341551;0.257133;0.205374;0.380998;0.169017;0.170726;0.739076;0.526575
25.09.2015 04:00;0.127577;0.272061;0.329417;0.281713;0.205374;0.363356;0.140897;0.138947;0.704975;0.457702
25.09.2015 05:00;0.118581;0.249783;0.337535;0.288565;0.223264;0.348216;0.115638;0.120977;0.675651;0.405505
25.09.2015 06:00;0.116311;0.235011;0.337437;0.285243;0.230178;0.330244;0.093905;0.108975;0.653813;0.331516
25.09.2015 07:00;0.116221;0.227849;0.325356;0.346548;0.147438;0.289293;0.065074;0.091093;0.641922;0.316194
25.09.2015 08:00;0.114346;0.22491;0.330328;0.404964;0.133361;0.264431;0.032417;0.093003;0.641922;0.336252
25.09.2015 09:00;0.109821;0.224941;0.334469;0.420799;0.101642;0.245104;0.016952;0.105586;0.643254;0.344027
25.09.2015 10:00;0.102441;0.225134;0.329762;0.448176;0.064991;0.217806;0.009051;0.110993;0.656426;0.339217
25.09.2015 11:00;0.099213;0.223322;0.315957;0.498579;0.051324;0.192477;0.002675;0.114218;0.668041;0.353243
25.09.2015 12:00;0.091401;0.218684;0.302255;0.548779;0.047781;0.170417;0.00037;0.120595;0.65119;0.390971
25.09.2015 13:00;0.079049;0.209518;0.294771;0.57357;0.052359;0.153489;5.70E-05;0.126761;0.606414;0.42651
25.09.2015 14:00;0.062434;0.19668;0.285758;0.64035;0.06557;0.138473;1.50E-05;0.127946;0.575206;0.447404
25.09.2015 15:00;0.044154;0.18174;0.264387;0.688863;0.088901;0.121792;3.00E-06;0.123135;0.546112;0.410942
25.09.2015 16:00;0.030172;0.164537;0.234005;0.718307;0.125804;0.101169;1.00E-06;0.113892;0.519502;0.323504
25.09.2015 17:00;0.022036;0.146967;0.226011;0.743339;0.216459;0.087843;0;0.110236;0.509092;0.319851
25.09.2015 18:00;0.01668;0.127417;0.224342;0.739575;0.365453;0.082539;0;0.096662;0.500153;0.325962
25.09.2015 19:00;0.012751;0.108256;0.219811;0.723227;0.493156;0.081547;2.00E-06;0.077988;0.492696;0.338026
25.09.2015 20:00;0.009324;0.094187;0.210362;0.707147;0.539394;0.083285;8.00E-06;0.060223;0.470312;0.344248
25.09.2015 21:00;0.006942;0.083826;0.201997;0.678239;0.542249;0.083377;1.30E-05;0.048321;0.453929;0.365487
25.09.2015 22:00;0.006988;0.074495;0.204562;0.616215;0.529363;0.079887;6.40E-05;0.040094;0.47628;0.385747
25.09.2015 23:00;0.009126;0.067513;0.212435;0.564195;0.510599;0.07426;0.000494;0.03395;0.518017;0.409417
26.09.2015 00:00;0.012608;0.063016;0.222092;0.537693;0.475637;0.067408;0.001573;0.028798;0.547581;0.408437
26.09.2015 01:00;0.016948;0.060889;0.227231;0.497239;0.449289;0.060245;0.003345;0.025491;0.570882;0.424769
26.09.2015 02:00;0.021735;0.060544;0.228722;0.420236;0.437587;0.053607;0.009051;0.024218;0.58666;0.433945
26.09.2015 03:00;0.025008;0.059687;0.223176;0.366795;0.440511;0.047325;0.020096;0.024358;0.596586;0.416137
26.09.2015 04:00;0.02624;0.056071;0.215911;0.342555;0.455145;0.042838;0.036493;0.023982;0.582378;0.401332
26.09.2015 05:00;0.027659;0.049882;0.208953;0.273811;0.487323;0.042085;0.058336;0.024774;0.546112;0.366089
26.09.2015 06:00;0.028968;0.041851;0.194809;0.220608;0.484404;0.045158;0.075494;0.026306;0.500153;0.303532
26.09.2015 07:00;0.029769;0.032484;0.183723;0.26928;0.315692;0.045659;0.074822;0.024993;0.436133;0.286175
26.09.2015 08:00;0.029594;0.025962;0.187206;0.27145;0.303673;0.039535;0.05715;0.025407;0.365245;0.304047
26.09.2015 09:00;0.029839;0.024168;0.198567;0.277908;0.368284;0.038813;0.047553;0.023002;0.309601;0.323097
26.09.2015 10:00;0.033623;0.025506;0.208964;0.279324;0.3811;0.04223;0.041829;0.0237;0.251576;0.333871
26.09.2015 11:00;0.0407;0.031351;0.22496;0.284194;0.362627;0.044942;0.035565;0.028582;0.212867;0.362715
26.09.2015 12:00;0.052082;0.042265;0.247351;0.296704;0.333375;0.047765;0.029014;0.039722;0.195451;0.398894
26.09.2015 13:00;0.068849;0.055707;0.27398;0.313597;0.317039;0.052482;0.024312;0.057843;0.193461;0.428378
26.09.2015 14:00;0.092088;0.065966;0.292687;0.341502;0.329262;0.060758;0.022143;0.078577;0.197453;0.437505
26.09.2015 15:00;0.12175;0.070927;0.302711;0.396766;0.37967;0.073029;0.021794;0.099389;0.195451;0.423394
26.09.2015 16:00;0.155763;0.07596;0.301935;0.480778;0.425912;0.088597;0.022496;0.124908;0.18084;0.422172
26.09.2015 17:00;0.188871;0.083966;0.293056;0.538036;0.513495;0.11351;0.023575;0.159182;0.170572;0.456512
26.09.2015 18:00;0.21273;0.09273;0.286906;0.590952;0.654423;0.141271;0.028604;0.18304;0.147748;0.501657
26.09.2015 19:00;0.227702;0.099628;0.282805;0.59092;0.710392;0.165227;0.026212;0.190009;0.125366;0.555948
26.09.2015 20:00;0.23904;0.097929;0.269772;0.550304;0.687355;0.184837;0.020429;0.190157;0.103091;0.556756
26.09.2015 21:00;0.250921;0.087663;0.246096;0.5031;0.641728;0.197743;0.017861;0.185631;0.076644;0.52204
26.09.2015 22:00;0.26252;0.072648;0.20948;0.455903;0.610241;0.200937;0.016656;0.175815;0.049545;0.486325
26.09.2015 23:00;0.264145;0.0581;0.169997;0.424036;0.58716;0.202013;0.016656;0.157813;0.034553;0.44866
27.09.2015 00:00;0.259543;0.048832;0.150166;0.394457;0.573308;0.20611;0.021447;0.134998;0.038446;0.405257
27.09.2015 01:00;0.247321;0.047634;0.146978;0.400302;0.567715;0.2116;0.032857;0.107431;0.051006;0.382729
27.09.2015 02:00;0.224974;0.053356;0.155743;0.427883;0.555039;0.211591;0.050838;0.083818;0.060631;0.362764
27.09.2015 03:00;0.199516;0.061736;0.163008;0.436296;0.542249;0.202755;0.068252;0.067981;0.064344;0.336959
27.09.2015 04:00;0.1809;0.069528;0.160073;0.447357;0.509149;0.19089;0.081667;0.058157;0.065964;0.294809
27.09.2015 05:00;0.174672;0.073325;0.145502;0.425921;0.477099;0.1856;0.090228;0.054709;0.074334;0.251672
27.09.2015 06:00;0.175575;0.068612;0.121511;0.377421;0.472712;0.18614;0.090958;0.05626;0.081367;0.171068
27.09.2015 07:00;0.174078;0.056511;0.09183;0.374753;0.446362;0.179365;0.088775;0.051417;0.077812;0.118515
27.09.2015 08:00;0.180492;0.045014;0.073796;0.41702;0.469786;0.168402;0.083068;0.060736;0.083781;0.111768
27.09.2015 09:00;0.19051;0.037657;0.060922;0.444593;0.522165;0.16502;0.087333;0.066929;0.077227;0.118436
27.09.2015 10:00;0.191528;0.033188;0.053742;0.473314;0.6089;0.161129;0.104536;0.063055;0.085002;0.126848
27.09.2015 11:00;0.177812;0.031872;0.053825;0.512348;0.645564;0.155274;0.11726;0.062099;0.106519;0.143389
27.09.2015 12:00;0.168516;0.035633;0.061742;0.52321;0.658181;0.152617;0.11483;0.068643;0.126892;0.177935
27.09.2015 13:00;0.173354;0.046555;0.07742;0.533798;0.67175;0.149691;0.074822;0.083525;0.1395;0.210663
27.09.2015 14:00;0.192065;0.0633;0.094835;0.555705;0.699024;0.143558;0.03198;0.105187;0.152837;0.239003
27.09.2015 15:00;0.213647;0.076164;0.104006;0.60411;0.723634;0.143214;0.023212;0.131098;0.162443;0.254789
27.09.2015 16:00;0.225502;0.081253;0.106515;0.635964;0.683797;0.151779;0.016363;0.159782;0.171491;0.31034
27.09.2015 17:00;0.244752;0.08288;0.110455;0.600025;0.655679;0.172197;0.015223;0.19954;0.18757;0.361934
27.09.2015 18:00;0.256186;0.08361;0.109113;0.570332;0.712629;0.190419;0.026996;0.216846;0.175194;0.315787
27.09.2015 19:00;0.252831;0.078765;0.100675;0.53851;0.762746;0.206224;0.03887;0.209074;0.140312;0.283207
27.09.2015 20:00;0.242958;0.064824;0.085297;0.509422;0.755857;0.225616;0.042333;0.18856;0.107907;0.258588
27.09.2015 21:00;0.240184;0.0484;0.069639;0.494666;0.752861;0.232743;0.060745;0.174406;0.100392;0.235998
27.09.2015 22:00;0.238016;0.034304;0.055453;0.475357;0.760792;0.233737;0.080276;0.160665;0.097072;0.204092
27.09.2015 23:00;0.22174;0.025596;0.046381;0.460689;0.765653;0.236758;0.061355;0.138915;0.066508;0.185806
28.09.2015 00:00;0.21274;0.024977;0.044791;0.460824;0.753862;0.236745;0.052523;0.1188;0.037132;0.179731
28.09.2015 01:00;0.217031;0.027218;0.048511;0.474644;0.73328;0.233953;0.094648;0.114777;0.018606;0.17858
28.09.2015 02:00;0.22771;0.030522;0.053474;0.49951;0.713744;0.230768;0.178503;0.118492;0.01149;0.19503
28.09.2015 03:00;0.222117;0.030975;0.055609;0.502143;0.699024;0.217633;0.271974;0.103522;0.005418;0.223357
28.09.2015 04:00;0.195973;0.032182;0.056823;0.514555;0.692058;0.199348;0.317613;0.079704;0.001798;0.232153
28.09.2015 05:00;0.177083;0.038513;0.057162;0.512448;0.688535;0.182604;0.282049;0.065081;0.006707;0.21677
28.09.2015 06:00;0.161884;0.041805;0.052636;0.50618;0.67053;0.175064;0.232937;0.064613;0.022391;0.165556
28.09.2015 07:00;0.148826;0.034552;0.040377;0.486175;0.5451;0.173778;0.220391;0.069543;0.034979;0.12097
28.09.2015 08:00;0.142488;0.022858;0.029518;0.435056;0.612916;0.183767;0.239299;0.074358;0.038006;0.112596
28.09.2015 09:00;0.141482;0.015606;0.019839;0.381638;0.686172;0.197602;0.276437;0.083519;0.043404;0.119399
28.09.2015 10:00;0.146103;0.011075;0.013095;0.355672;0.823396;0.207338;0.275319;0.095384;0.055484;0.117584
28.09.2015 11:00;0.156565;0.006363;0.009557;0.378962;0.863764;0.21554;0.273088;0.098211;0.077812;0.113516
28.09.2015 12:00;0.165332;0.004135;0.010549;0.407707;0.863153;0.220936;0.259825;0.09966;0.097072;0.118386
