time;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;FR;HR;HU;IE;IT;LT;LU;LV;ME;MK;NL;NO;PL;PT;RO;RS;SE;SI;SK;UK
28.09.2015 01:00;4886.6;7580.9175;2943;5270.08;5045.66;41471.165;2522.47;631.2;20633;7659;36358;1216;3384.6275;2047.825;20108;844;370.25;529;233.91;865;7582;11549.42;13160.06;4198.2;4779;2691;11464;984.69;2502;24835.5
28.09.2015 02:00;5107.4;7756.435;3076;5420.67;5034.92;43629.75;2599.39;664.3;20582;8011.7;36118;1262;3514.0375;1987.02;20690;904;382.25;571;232.58;865;7709.75;11709.55;13597.8;4148.3;4972;2752;11543;1023.03;2556;24506
28.09.2015 03:00;5917.5;8409.9675;3502;5430.42;5072.63;48564.53;2864.29;792;21239;8895.3;38614;1403;3910.1125;1988.785;22418;1122;410;691;243.05;894;8205;12063.92;14607.29;4145;5564;2939;12301;1145.03;2736;24617
28.09.2015 04:00;7127.7;9674.8075;3833;5804.79;5204.38;58210.995;3573.43;916.8;23659;9307.1;44457;1711;4673.205;2034.205;27560;1267;442.75;816;271.76;967;9704.75;13102.05;17087.5;4250.2;6370;3410;14215;1460.82;3169;26304.5
28.09.2015 05:00;8031.9;10709.5475;4053;6680.19;5478.94;63826.4225;4117.01;1027.8;27259;9585.5;50184;1908;4993.585;2283.01;32365;1376;499.5;919;314.08;1058;11756;14432.83;19076.64;4550.7;6779;3949;15929;1481.6;3371;33465
28.09.2015 06:00;8347.8;11003.6475;4193;7432.8;5949.27;66750.5225;4358.86;1072.8;28980;9678.1;51733;2005;5043.8175;2806.51;36954;1420;532;977;335.41;1114;12921.25;14854.33;20272.14;4944.4;7049;4262;16437;1512.53;3371;40125.5
28.09.2015 07:00;8391.7;11201.4925;4206;7818.36;6249.53;67994.765;4414.44;1071.6;29923;9653;52916;2040;5108.9775;3216.255;38609;1415;551;982;345.33;1168;13341.75;14718.91;20721.56;5610.5;7149;4407;16414;1473.32;3497;42333
28.09.2015 08:00;8461.9;11293.955;4225;7919.28;6490.54;68953.62;4492.54;1063.6;30796;9612.8;53293;2003;5140.845;3356.075;38708;1407;553;967;348.89;1201;13283.5;14434.87;20633.79;5959.8;7094;4474;16389;1557.57;3427;42862
28.09.2015 09:00;8621;11469.015;4129;7970.61;6668.1;69574.0225;4464.48;1043.1;31047;9605.6;53411;2043;5158.0625;3398.18;38793;1397;547.25;925;349.26;1200;13320.25;14144.02;20854.58;6094.9;7037;4494;16024;1637.34;3420;42762
28.09.2015 10:00;8368.8;11091.3525;4134;8084.3;6536.17;68748.4675;4376.01;1073;31536;9470.4;53482;2046;5180.87;3413.07;36580;1414;526.25;941;345.71;1201;13072;14069.73;20879.15;6267.3;7062;4483;15819;1653.75;3472;42853
28.09.2015 11:00;8308.5;11122.23;4074;7645.4;6429.81;68076.9475;4382.39;1053.7;31626;9387.1;52647;1998;5174.7225;3450.66;35915;1398;517;930;343.66;1195;13219.25;16665.44;20843.09;6123.1;6949;4369;15749;1662.91;3455;42701
28.09.2015 12:00;8178.6;10943.46;4061;7584.49;6344.42;66209.19;4294.17;1051.9;30648;9331.3;51783;1933;5178.4425;3406.375;37410;1384;508;920;335.8;1190;13169.25;13794.81;20398.45;6136.5;6903;4338;15643;1605.73;3391;43334.5
28.09.2015 13:00;8063.8;10795.3925;4067;7486.19;6407.02;64697.5125;4128.62;1018.4;29980;9225.5;50152;1879;5171.95;3367.895;37763;1344;496.5;904;329.36;1191;13061.25;13618.54;20203.29;6331.3;6916;4353;15474;1535.12;3363;44123
28.09.2015 14:00;7946.6;10804.9075;4086;7444.04;6306.07;62941.7975;4083.15;990;30006;9252.8;48728;1869;5116.55;3371.49;37893;1304;502;867;330.16;1236;13092.25;13470;20018.84;6291.9;6936;4376;15305;1493.73;3367;43477.5
28.09.2015 15:00;7939.7;10886.5;4381;7372.98;6102.96;62726.7475;4322.87;988.2;30095;9231.6;47744;1896;5068.29;3428.44;36583;1312;516.25;874;335.32;1342;13156.25;13388.35;19830.65;6330.8;7038;4488;15286;1492.27;3346;43518
28.09.2015 16:00;8109.1;10900.5075;4600;7234.51;6251.8;63562.645;4261.88;1025.4;29746;9673.4;49361;2008;5203.47;3523.335;36086;1379;539.75;918;359.4;1438;12620;13457.02;20613.15;6138.3;7444;4834;15475;1458.13;3439;44061.5
28.09.2015 17:00;8225.5;11045.38;4457;7374.69;6918.51;66238.0225;4279.4;1017.3;29701;9777.2;52115;2279;5440.9925;3473.78;38883;1419;566;932;392.95;1390;12982;14059.34;22127.41;6044.9;7552;5068;16275;1611.96;3649;44500
28.09.2015 18:00;7665.2;11013.075;4170;7491.67;6717.42;64101.91;4041.61;962.9;32046;9307.1;52110;2229;5245.2225;3462.555;37501;1315;538;865;386.05;1323;13077.25;14059.91;21546.95;6435.5;7180;4968;15942;1551.2;3552;46237
28.09.2015 19:00;7013.1;10411.2325;3944;7289.91;6347.41;59691.9725;3735.21;870.6;31888;9090.7;48434;2067;4865.7375;3603.02;34598;1144;485.5;764;367.08;1391;12175;13771.16;19809.15;6700.1;6526;4755;15029;1548.99;3317;44099
28.09.2015 20:00;6735.8;10184.26;3669;6981.66;6112.29;55116.8075;3361.93;771.7;28636;8827.7;48313;1967;4552.1125;3393.435;30869;1004;480.75;663;341.12;1391;11013;13054.1;18046.3;6306.3;6041;4420;13750;1369.74;3128;40334
28.09.2015 21:00;6257.5;9765.925;3338;6645.69;5787.26;50830.985;2994.9;718;26178;8367;49187;1716;4402.03;2998.29;28119;933;441.75;587;321.99;1240;10024.25;12320.04;16634.85;5858.4;5689;3989;12871;1282.98;2973;35811
28.09.2015 22:00;5912.4;9037.9675;3110;6163.5;5529.44;47793.2375;2796.99;676.6;24736;8066.7;45615;1519;4139.3625;2629.71;25651;896;412.25;558;325.3;1123;9034.75;11841.48;15604.4;5382;5490;3621;12501;1189.23;2864;30776
28.09.2015 23:00;5554.8;8593.265;2998;6013.62;5571.44;45990.08;2684.85;677.7;23475;7866.3;42967;1389;3966.98;2399.755;24240;881;390.5;542;293.22;962;8440;11598.37;15094.04;4973.9;5369;3266;12094;1139.36;2864;27302.5
29.09.2015 00:00;5375.6;8369.2625;2965;6003.84;5453.58;44962.465;2652.69;669.2;22644;7840.9;41455;1326;3780.24;2266.5;23537;878;381.5;534;265.29;909;8154.25;11481.3;14714.73;4715.2;5300;3040;11998;1101.32;2698;26577
29.09.2015 01:00;5239.7;8213.48;2998;5864.83;5377;45387.225;2669.57;683.3;22409;7899.3;39160;1314;3751.425;2148.855;23160;889;373.5;541;242.8;889;8004.5;11423.07;14707.98;4558.7;5385;2956;11990;1112.59;2712;26134
29.09.2015 02:00;5368.8;8299.0375;3113;6202.34;5461.87;46875.465;2745.11;699;22372;8245.3;38681;1325;3833.6575;2080.945;23358;946;390;580;244.61;900;8084.5;11566.19;14939.41;4465.5;5560;2954;12132;1130.27;2760;25763
29.09.2015 03:00;6044.6;8754.5825;3528;6159.82;5983.38;50760.045;3011.24;804.7;22730;9128.8;40757;1452;4160.2325;2070.135;24764;1147;417.75;707;263.6;933;8534.25;11852.07;15729.93;4432.2;5983;3136;12943;1247.82;2921;25897.5
29.09.2015 04:00;7109.7;9930.425;3912;6069.64;7164.59;60039.0675;3732.99;906.1;24713;9597.3;46408;1762;4840.6175;2146.09;29147;1300;457;835;277.11;1047;10042.75;13029.41;17985.5;4508.1;6622;3570;15014;1516.43;3297;27836.5
29.09.2015 05:00;7952.9;10887.38;4128;6914.94;7591.83;65486.2075;4263.26;1009;28126;9772.7;52195;1963;5120.13;2375.075;33761;1418;511.5;933;315.79;1106;12077.5;14253.84;19750.65;4730.8;6966;4131;16517;1522.41;3466;33985
29.09.2015 06:00;8245.8;11080.5175;4267;7708.97;7801.38;67567.2775;4458.35;1040.9;29621;9768.7;53717;2052;5161.0025;2919.985;37911;1459;536.5;984;335.27;1146;13090;14581.85;20742.78;5096.4;7151;4437;16462;1562.42;3549;40791
29.09.2015 07:00;8316.5;11364.89;4282;7918.17;7904.96;68103.745;4500.36;1037.2;30252;9683.5;54492;2080;5169.9575;3313.07;38948;1471;547.5;976;344;1190;13355.25;14463.08;20961.49;5820.9;7115;4573;16209;1536.99;3575;42743
29.09.2015 08:00;8462.8;11390.325;4274;7894.49;7855.33;68786.6675;4559.62;1027.5;30953;9548.3;54201;2057;5182.2025;3430.355;39096;1468;541.5;961;342.17;1217;13156.5;15240.71;20797.94;6058.2;7022;4580;16217;1492.02;3528;43297.5
29.09.2015 09:00;8599.5;11361.1175;4179;8011.56;7894.45;69881.5375;4505.97;1012.1;31185;9550.6;54348;2097;5191.5475;3459.96;39266;1421;533.25;937;343.72;1218;13029.25;13962.14;20977.06;6176.1;6987;4621;15712;1655.11;3528;43053.5
29.09.2015 10:00;8366.8;11083.04;4167;8140.93;7952.2;69392.955;4482.71;1040;31570;9412.6;54328;2076;5213.455;3436.73;37439;1440;514.25;955;344.67;1212;12699;13862;21084.73;6320.1;7014;4611;15576;1595.93;3538;25155
29.09.2015 11:00;8268.6;10996.5475;4136;7644.32;7909.63;68166.835;4436.75;1027.5;31531;9357.3;53181;2009;5212.2325;3454.415;36983;1424;501.5;944;338.93;1217;12752.25;13845.82;21145.16;6247.7;6879;4532;15294;1584.59;3505;43573.5
29.09.2015 12:00;8142.7;10887.6525;4130;7585.02;7832.29;66962.355;4340.03;1015.6;30373;9306.6;51998;1944;5233.025;3414.895;37852;1414;500.5;927;336.13;1206;12680.25;13764.81;20744.2;6207.1;6815;4478;15171;1506.29;3454;43004
29.09.2015 13:00;8097.8;10771.3425;4131;7434.28;7880.64;65820.535;4167.66;999;29873;9254.1;50517;1892;5229.3475;3366.65;38224;1375;492.75;910;331.04;1196;12621.75;13715.62;20596.68;6387.4;6831;4465;15162;1535.83;3413;42725.5
29.09.2015 14:00;8001.5;10691.0525;4175;7322.69;7741.47;64160.1075;4107.01;972.7;29678;9281.4;49036;1883;5160.595;3388.32;37914;1337;500;875;332.65;1188;12749.25;13588.29;20439.21;6316;6777;4525;14789;1514.42;3413;42817.5
29.09.2015 15:00;7993;10722.7875;4485;7191.32;7631.78;63528.8425;4347.43;967.3;29796;9330.3;48087;1911;5128.22;3459.85;37007;1342;511.75;870;338.58;1251;12990.75;13541.97;20352.1;6357.6;6899;4634;14974;1564.42;3432;44395
29.09.2015 16:00;7934.8;10805.9325;4764;7019.59;7635.28;64283.7575;4279.37;1020.8;29519;9793.2;49634;2023;5277.745;3547.82;36158;1419;537.75;921;359.72;1383;12600.25;13674.92;21175.23;6148.3;7411;4932;15050;1510.86;3490;45310
29.09.2015 17:00;8012.1;10951.455;4681;7235.14;8172.96;67332.7275;4298.54;1034.9;29769;9982.5;52555;2281;5541.375;3548.895;39504;1443;558.5;945;393.31;1496;13008.75;14076.42;22575.09;6021;7578;5195;15393;1638.78;3654;45609.5
29.09.2015 18:00;7509.1;11041.1825;4393;7425.89;7868.71;65177.1725;4108.5;975.3;32293;9543.8;52709;2232;5318.2;3603.69;37983;1334;537.75;879;385.94;1449;13116.25;14067.46;21960.19;6461.9;7154;5135;15259;1611.98;3588;47052.5
29.09.2015 19:00;6955.3;10516.16;4125;7329.56;7288.62;61040.715;3802.43;883.4;31815;9268.7;49104;2055;4945.9175;3721.25;35281;1164;486;778;366.54;1366;12230.25;13721.75;20286.19;6650.6;6494;4853;14428;1553.79;3588;44826.5
29.09.2015 20:00;6603.6;10199.8875;3832;6995.01;6840.81;56672.24;3415.53;789.6;28542;8932.3;48801;1933;4618.69;3460.62;31667;1027;471.5;677;343.51;1430;11071.75;13181.09;18450.53;6265.6;6005;4525;13276;1401.96;3153;41110
29.09.2015 21:00;6123.3;9801.4125;3465;6684.01;6418.98;51883.8175;3028.73;734.7;26009;8375.9;49721;1719;4456.0325;3077.28;28760;950;435.75;603;321.49;1286;10057;12418.28;17058.71;5877.7;5694;4157;12320;1312.4;3019;36852.5
29.09.2015 22:00;5441.8;9082.4625;3157;6234.29;6111.91;48498.02;2831.98;704.6;24607;8069.4;46210;1487;4206.1925;2661.595;26076;916;403;570;314.64;1143;9096.75;11838.89;15973.59;5363.1;5463;3729;11931;1213.27;2896;32522
29.09.2015 23:00;5139.2;8582.9625;3063;6005.24;6071.48;46448.575;2707.43;687.9;23475;7886.4;43424;1352;4017.2825;2409.05;24567;899;387.25;556;289.76;998;8439;11528.82;15370.44;4982.4;5352;3337;11623;1152.29;2760;29342.5
30.09.2015 00:00;5037.9;8318.255;3036;6382.46;6010.48;45359.62;2670.82;691.5;22529;7781;41816;1289;3830.8975;2267.025;23776;895;382.75;545;275.33;899;8161.5;11448.1;15045.29;4714.1;5330;3111;11617;1097.32;2760;27980
30.09.2015 01:00;4933.7;8185.66;3036;6277.36;5885.77;45691.52;2672.75;683.5;22401;7880.8;39678;1274;3760.41;2157.28;23544;902;386;560;267.07;878;8061;11567.08;15063.96;4550.2;5361;3007;11828;1127.37;2727;27621.5
30.09.2015 02:00;5085.2;8263.625;3178;6269.2;5954.51;47215.9425;2751.2;714.3;22233;8184.6;39134;1287;3868.5;2119.145;23886;959;394.25;600;260.28;897;8119;11631.96;15224.06;4459.3;5498;3006;11956;1149.63;2790;27071
30.09.2015 03:00;5788.6;8602.75;3589;6139.77;6460.23;51176.4;3003.74;841.4;22631;9097.2;41146;1415;4212.34;2117.685;25186;1167;421.5;728;252.01;928;8536.5;12031.76;15985.38;4444;5948;3220;12679;1256.11;2947;27140
30.09.2015 04:00;6945.8;9829.17;4008;6447.97;7585.59;60199.8825;3726.52;945.6;24549;9480.3;46641;1712;4919.09;2117.685;29620;1320;455.5;842;292.32;1054;9952.25;13057.61;18153.23;4510.6;6498;3692;14401;1560.58;3327;29162.5
30.09.2015 05:00;7691.4;10739.0825;4190;6852.64;7941.55;65403.5325;4240.66;1019.9;28087;9560.9;52235;1917;5199.0175;2403.175;34020;1420;520.75;945;318.81;1136;12024.75;14248.9;19930.43;4743.7;6822;4223;15902;1559.86;3327;36076.5
30.09.2015 06:00;7904.1;11006.51;4298;7614.78;8055.75;67561.6325;4401.29;1052.4;29543;9560.9;53931;2033;5219.8525;2942.9;37823;1454;548.25;991;339.39;1180;13111.75;14621.83;20889.64;5096.6;7090;4501;16162;1563.07;3608;42173
30.09.2015 07:00;7893.9;11319.7625;4258;7996.44;8085.43;68042.5225;4418.2;1072.3;30063;9560.9;54819;2064;5241.62;3336.35;39017;1434;558.25;984;347.04;1208;13380;14666.29;21176.05;5815.2;7076;4635;16163;1556.73;3641;43798
30.09.2015 08:00;8077.8;11363.4425;4184;8143.38;7987.62;68626.72;4467.9;1060;30740;9648.8;54753;2046;5249.7275;3435.615;39682;1414;551;960;348.3;1226;13255.5;14496.32;20945.16;6108.4;6948;4648;15735;1653.62;3577;43953.5
30.09.2015 09:00;8172.6;11432.9275;4082;8335.06;8092.23;69350.4675;4440.39;1043.9;31057;9648.8;54759;2085;5261.94;3439.445;39528;1375;545;922;349.94;1239;13095.25;14331.06;21209.39;6159.3;6898;4666;15526;1699.82;3574;43222
30.09.2015 10:00;7983.1;11106.9675;4106;8470.57;8142.5;68161.7425;4391.37;1074.1;31452;9405.5;54843;2083;5260.2775;3435.515;37394;1392;521;935;347.77;1231;12762;14206.59;21236.2;6288;6992;4596;15422;1702.66;3587;43331
30.09.2015 11:00;7926.2;11042.5325;4064;7960.28;8060.84;67228.5975;4380.67;1057.7;31360;9382.6;53513;2023;5236.7675;3433.72;37451;1373;514.75;925;343.81;1229;12800.25;13997.44;21201.79;6139;6901;4520;15568;1677.3;3573;43201.5
30.09.2015 12:00;7788.7;10884.6475;4046;7860.58;7913.12;65953.7475;4289.73;1042.5;30185;9242.9;52633;1947;5255.2475;3399.55;38100;1352;499;905;339.03;1231;12731.75;13947.4;20769.26;6096.5;6788;4440;15088;1672.71;3517;42602.5
30.09.2015 13:00;7664.7;10677.46;4077;7657.09;8013.43;64498.0625;4139.53;1004.9;29526;9144.9;50883;1912;5266.8;3358.08;38315;1315;503;884;335.68;1188;12686.25;13972.19;20594.56;6304.3;6730;4420;15252;1657.98;3453;42090
30.09.2015 14:00;7588.1;10520.6925;4074;7515.96;7916.46;63019.57;4110.25;981.7;29505;9230.9;49386;1892;5213.12;3369.35;38086;1285;510.75;847;335.19;1188;12789.25;13799.86;20405.83;6371.8;6705;4433;15105;1670.19;3425;41861
30.09.2015 15:00;7638.1;10561.9075;4430;7385.89;7918.86;62664.735;4367.57;990.5;29654;9224.8;48478;1958;5200.185;3428.335;37430;1296;522.5;855;340.11;1248;13091.25;13695.94;20283.74;6331.7;6835;4543;15245;1652.86;3432;43276
30.09.2015 16:00;7836.7;10688.3525;4829;7231.14;7913.89;63756.1525;4292.93;1032.3;29461;9681.7;50087;2095;5339.5775;3546.985;37392;1386;551.5;916;364.3;1408;12671.25;13663.36;21030.43;6173.7;7425;4954;15272;1615.8;3539;44333
30.09.2015 17:00;7789.8;10906.09;4823;7409.3;8333.81;66802.7375;4304.61;1023.1;29676;9839.4;52905;2325;5592.36;3551.63;40250;1430;569.5;938;394.95;1510;13007.5;14064.81;22662.83;6093.1;7659;5269;15539;1714.52;3539;44906.5
30.09.2015 18:00;7266.8;10901.88;4511;7579.65;8049.18;64836.2575;4080.5;973.6;32129;9311.5;52932;2267;5393.2175;3575.325;38397;1323;547.75;879;387.22;1458;13139.75;13866.28;22132.58;6532.3;7220;5179;15210;1656.68;3619;46783
30.09.2015 19:00;6569.3;10288.9175;4170;7334.57;7394.13;60647.2075;3796.4;886.3;31828;9000.1;49178;2093;5013.8375;3667.65;35504;1154;500.25;782;367.42;1386;12271;13500.33;20410.05;6644.6;6595;4954;14391;1593.62;3386;44529.5
30.09.2015 20:00;6422.6;10006.86;3870;7129.73;6991.4;56464.9125;3424.33;799.6;28748;8784.9;49061;1965;4695.315;3441.035;31846;1017;495.75;683;347.43;1440;11061.5;12916.91;18613.23;6303.5;6008;4604;13440;1452.09;3160;40979.5
30.09.2015 21:00;5915.3;9641.36;3460;6818.75;6561.82;51591.2425;3057.62;746.4;26300;8154;49840;1726;4526.32;3078.45;29048;936;457.5;609;324.2;1317;10139.75;12390.26;17115.16;5897;5688;4258;12283;1343.83;3032;37049
30.09.2015 22:00;5855.4;8837.08;3217;6275.04;6264.68;48064.505;2842.23;721.4;24899;7802.7;46566;1498;4267.2525;2680.595;26455;898;431;564;294.58;1143;8895.25;11729.21;15983.85;5339.1;5478;3814;10735;1245.55;3032;32571.5
30.09.2015 23:00;5609.5;8417.63;3099;6034.11;6323.86;46232.1925;2711.27;708.3;23505;7666.7;44011;1357;4065.8875;2439.17;24994;877;399.5;551;261.69;983;8249;11397.95;15448.88;4976.2;5379;3391;11394;1164.73;2791;29232
01.10.2015 00:00;5514.3;8080.96;3045;6170.37;6208.24;45307.785;2666.27;688.8;22589;7570.4;42551;1291;3892.015;2284.165;24239;873;397.75;538;245.56;887;7981.75;11183.42;15088.98;4730.4;5356;3121;11388;1145.17;2742;28332
01.10.2015 01:00;5436.3;8018.54;3056;6135.45;6110.7;45777.2175;2666.08;695.6;22177;7657.3;40116;1283;3814.065;2171.22;23985;879;393;544;238.42;867;7854.75;11278.5;15126.56;4567.9;5404;2999;11400;1126.39;2734;27894.5
01.10.2015 02:00;5584.3;8146.855;3187;6137.21;6148.87;47141.6375;2734.09;727.3;22025;7959.5;39585;1300;3924.2725;2099.465;24118;939;407.25;582;233.39;874;7910.75;11354.79;15279.69;4482.9;5598;3002;11583;1164.35;2807;27473
01.10.2015 03:00;6178.9;8609.025;3597;5987.3;6661.1;51144.9375;2996.29;852.8;22426;8845.4;41615;1427;4254.4325;2099.47;25395;1136;433.75;707;240.86;906;8374.75;11730.08;16074.53;4448.5;6001;3216;12538;1279.22;2976;27465.5
01.10.2015 04:00;7376.6;9775.16;3935;6241.7;7777.02;60029.075;3695.96;961.7;24361;9356.8;47231;1744;4908.5575;2167.88;29693;1294;460.75;836;274.53;982;9840.75;12708.87;18185.36;4514;6510;3722;13903;1537.7;3348;29361.5
01.10.2015 05:00;8163.7;10754.54;4149;6839.73;8159.24;65258.5475;4292.84;1052.8;27890;9459.4;53016;1944;5171.83;2413.02;34261;1404;520.25;938;318.15;1067;11924.5;14077.78;19910.14;4735.6;6755;4195;15355;1540.14;3477;36452
01.10.2015 06:00;8306.2;10963.81;4252;7587.27;8170.47;66595.9175;4457.16;1087;29335;9598.4;54487;2031;5168.265;2954.07;37998;1446;549.25;984;332.51;1117;12950.75;14422.75;20796.08;5136.5;6822;4413;15688;1580.49;3515;42777
01.10.2015 07:00;8186.3;11242.3825;4188;7927.35;8184.02;65861.8;4491.57;1088.2;29951;9557.5;54969;2037;5179.225;3351.165;39440;1436;553.25;989;342.41;1163;13223.5;14389.67;21080.01;5809.5;6720;4507;15714;1534.74;3544;44338.5
01.10.2015 08:00;8319.8;11293.3925;4150;8086.25;8059.79;66026.81;4547.83;1079.3;30452;9585.1;55150;2010;5192.77;3458.045;39713;1433;543;965;344.79;1176;12984.75;14282.46;20891.51;6046;6625;4435;15838;1528.01;3457;44324
01.10.2015 09:00;8385.1;11296.0975;4012;8169.95;8041.22;66475.99;4555.13;1064.6;30856;9586.6;55128;2053;5183.4925;3460.015;39550;1410;548.5;926;343.32;1173;12852.75;14277.88;21000.09;6153.9;6612;4384;15802;1516.29;3448;44143.5
01.10.2015 10:00;8166.4;10979.52;4012;8214.12;8103.34;65247.59;4487.03;1086.9;31449;9439.4;55107;2040;5182.51;3460.375;36918;1418;542.5;949;340.89;1172;12534.25;14076.4;20990.5;6301;6601;4278;15745;1613.32;3435;44256.5
01.10.2015 11:00;8036.8;10772.75;3993;7717.81;8017.54;64471.405;4478.22;1074.7;31218;9222.1;53871;1986;5158.705;3461.075;36636;1400;528;943;341.16;1177;12532.75;13986.55;20949.69;6227.4;6553;4184;15468;1631.36;3424;44058
01.10.2015 12:00;7961.5;10637.815;4022;7655.29;7947.4;63448.015;4386.21;1058;30458;9250.9;52907;1923;5151.1875;3414.225;37990;1383;516.25;920;331.93;1175;12469.25;13929.84;20518.28;6202.5;6485;4080;15073;1596.52;3389;43313.5
01.10.2015 13:00;7858;10634.18;3977;7486.22;7977.26;62036.98;4217.62;1032.3;29836;9249.9;51281;1874;5153.325;3353.49;38271;1355;511.5;905;324.38;1129;12425.75;13804.27;20300.96;6377.7;6418;4062;15123;1590.78;3389;42747.5
01.10.2015 14:00;7796.8;10526.125;4067;7395.19;7837.89;60701.215;4144.3;1004.7;29781;9213.1;49833;1872;5107.355;3373.825;38298;1318;514.75;889;324.94;1138;12557.5;13846.58;19951.53;6380.7;6473;4082;14980;1468.56;3330;24921.5
01.10.2015 15:00;7941.6;10721.895;4331;7604.26;7717.17;61050.895;4390.41;1006;29929;9218.8;49028;1904;5085.03;3413.4;37620;1327;531.75;910;328.9;1192;12815.5;13858.73;19835.43;6338.1;6596;4180;15008;1473.44;3332;43866
01.10.2015 16:00;8122.6;10730.13;4746;7369.12;7842.04;62743.7725;4335.17;1052;29638;9691.7;50721;2040;5303.7125;3505.98;37756;1406;552.75;954;358.62;1359;12565.75;13920.5;20809.85;6169.8;7240;4733;15257;1539.56;3449;44629.5
01.10.2015 17:00;8227.4;10948.985;4775;7296.07;8382.58;66305.115;4345.93;1033.1;29950;9753.5;53683;2315;5601.6425;3508.835;40167;1408;571.75;942;386.51;1495;13044;14217.65;22494;6072.2;7494;5137;15440;1661.67;3672;45265
01.10.2015 18:00;7725.5;10934.77;4491;7545.11;8078.96;64492.9975;4142.38;955.9;32244;9257;53539;2267;5410.035;3622.9;38108;1307;568.75;873;380.56;1456;13144;13914.89;21898.58;6505.9;7161;5083;15066;1572.7;3672;47095.5
01.10.2015 19:00;7044.8;10232.2325;4206;7303.19;7512.2;60233.8475;3805.71;872.9;31900;8940.3;50123;2086;5019.0625;3762.605;35372;1142;522.5;781;363.33;1375;12129.5;13520.41;20211.88;6654.7;6497;4876;14176;1446.51;3346;44731.5
01.10.2015 20:00;6739.3;10141.845;3877;7092.56;7076.92;55701.1375;3387.76;783.2;28690;8741.1;50056;1959;4683.92;3511.68;31834;1006;503;677;341.12;1430;10974;12985.67;18541.85;6286.4;5986;4542;13145;1452.87;3166;41440.5
01.10.2015 21:00;6293.9;9815.0975;3494;6792.85;6613.6;51184.9025;3042.53;717.7;26219;8267.1;50757;1730;4495.2375;3125.305;28975;932;472.5;600;325.05;1298;9966;12465.9;17111.63;5843.6;5574;4135;12393;1349.08;3008;37320
01.10.2015 22:00;6000.3;9006.2325;3267;6333.63;6327.5;48176.9525;2807.14;686;24815;7912.2;47151;1496;4233.5425;2722.215;26311;893;448;564;312.01;1141;9251.25;11946.58;16074.88;5330.5;5395;3696;11961;1230.79;2909;32856
01.10.2015 23:00;5696.6;8632.3675;3122;6105.33;6315.9;46413.075;2688.55;662.8;23485;7717.7;44329;1369;4057.635;2473.445;24642;873;426;544;279.99;992;8585.75;11588.48;15402.56;4949.5;5294;3310;11539;1195.18;2909;29141
02.10.2015 00:00;5622.2;8306.05;3081;6015.29;6221.53;45242.7425;2617.96;650.4;22674;7700.3;42924;1306;3881.15;2312.16;23761;869;421.75;536;280.48;892;8303.75;11523.38;15117.79;4676.2;5270;3034;11388;1134.19;2701;28145
02.10.2015 01:00;5483;8234.1975;3102;5944.04;6128.8;45790.68;2633.57;651.9;22163;7791.9;40681;1293;3826.46;2204.365;23457;875;414.25;534;265.07;873;8184.75;11484.94;15173.94;4525.2;5338;2911;11533;1165.97;2740;27723
02.10.2015 02:00;5604.3;8371.65;3237;6355.72;6205.65;47222.6175;2692.77;689.7;22148;8153.2;40208;1317;3923.08;2142.06;23710;931;420.25;570;248.25;871;8232.25;11468.37;15367.68;4440.2;5541;2912;11602;1168.34;2817;27238.5
02.10.2015 03:00;6155.3;8804.135;3599;6398.06;6683.82;51162.7475;2941.45;810.4;22575;8985.8;42304;1428;4266.285;2133.78;25179;1137;445;695;260.21;902;8663.25;11920.45;16196.95;4434.1;5961;3126;12364;1280.7;2966;27340.5
02.10.2015 04:00;7264.5;9879.0725;4001;6287.9;7763.77;59996.21;3613.06;935.9;24495;9490.2;48026;1753;4952.4725;2194.75;29333;1300;471;818;296.47;994;10052.5;12997.92;18268.26;4440.8;6574;3599;14228;1545.78;3327;29113
02.10.2015 05:00;7997.9;10915.1825;4221;6902.78;8108.57;64995.585;4190.25;1022.6;27909;9571.1;53939;1945;5202.33;2417.82;34491;1409;533.25;916;326.03;1086;12146.5;14211.69;19900.16;4751.8;6921;4109;15432;1563.78;3483;35298
02.10.2015 06:00;8270.7;11117.9875;4333;7577.3;8169.95;66377.4625;4400.47;1056;29551;9791.6;55256;2028;5178.3775;2954.045;38483;1457;561.25;964;340.25;1128;13207.75;14583.79;20772.98;5162.4;7050;4367;16026;1567.39;3483;41930
02.10.2015 07:00;8249.5;11353.1425;4241;7919.3;8197.95;65940.875;4400.09;1051.7;30371;9832.6;56278;2041;5185.48;2954.045;40569;488;571;960;343.51;1140;13528;14487.68;21074.78;5812.1;6942;4425;16063;1544.57;3563;44197
02.10.2015 08:00;8096.8;11311.995;4184;7991.25;8089.2;66172.245;4436.49;1055;30992;9855.5;56224;2012;5173.4625;3481.085;40547;1439;570;940;349.15;1149;13315.25;14422.11;20888.03;6033.7;6800;4398;16042;1650.87;3478;44265.5
02.10.2015 09:00;8193.1;11385.805;4098;7958.01;8084.06;66089.9725;4374.55;1034.5;31250;9877.2;56055;2052;5168.285;3478.47;39985;1410;572.25;897;346.94;1163;13124.25;14301.69;21088.99;6159.9;6665;4347;15782;1642.91;3439;43727
